fb_code;Class;Order;Family;Genus;Species;Name;Home_range;Diel_activity;Size_group;Level_water;TempPref_min;TemPref_mean;TempPref_max;Body_size;Size_class;Body_shape;Aspect_ratio;Nphoto;Caudal_fin;Mouth_position;Trophic_level;Diet;Spawning;Depth_min;Depth_max;Depth_range;Allometric_a;Allometric_b;Level_length_weight;PLD;PLD_level;Life_span;Geographic_range_index;Range_extension;Province_2;Province_3;Province_4;Province_6;Province_7;Province_10;Province_11;Province_12;Province_13;Province_14;Province_15;Province_16;Province_17;Province_43;Province_44;Province_45;Province_46;Province_47;Province_48;Province_50;IUCN_status;Vulnerability;Price_category
8816;actinopterygii;perciformes;serranidae;cephalopholis;fulva;Cephalopholis fulva;mob;day;sol;bottom;23,37;26,01;28,83;44;s4;fusiform;1,294963333;3;rounded;superior;4,1;im;pelagic;1;70;69;0,0174;3;species;29;genus;NA;55;native;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;lc;39,85;very high
12;actinopterygii;perciformes;serranidae;cephalopholis;cruentata;Cephalopholis cruentata;mob;day;sol;bottom;23,39;26,46;29,73;42,6;s4;fusiform;2,42931;2;rounded;superior;4,3;im;pelagic;0;170;170;0,0121;3,082;species;29;genus;NA;39;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;33,39;very high
3314;actinopterygii;perciformes;serranidae;choranthias;tenuis;Choranthias tenuis;sed;day;medg;low;23,39;26,46;29,73;6,1;s1;fusiform;NA;1;truncated;superior;3,3;pk;pelagic;55;915;860;0,001417552;3,548062049;family;NA;;NA;39;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;10,53;very high
3340;actinopterygii;perciformes;serranidae;schultzea;beta;Schultzea beta;sed;day;smallg;low;23,39;26,53;29,81;10;s2;fusiform;NA;1;truncated;terminal;3,4;pk;pelagic;21;170;149;0,001417552;3,548062049;family;NA;;NA;35;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;14,21;very high
3344;actinopterygii;perciformes;serranidae;serranus;baldwini;Serranus baldwini;sed;day;sol;bottom;23,49;26,12;28,91;12;s2;fusiform;1,0812;1;truncated;superior;4,1;im;pelagic;1;80;79;0,01867;2,805;genus;31;species;NA;50;native;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;lc;16,49;medium
14;actinopterygii;perciformes;serranidae;epinephelus;adscensionis;Epinephelus adscensionis;mob;day;sol;bottom;23,55;26,3;29,25;61;s5;fusiform;1,1998225;2;rounded;superior;3,5;im;pelagic;2;120;118;0,0153;3;species;40;species;12;54;native;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;lc;34,18;very high
1216;actinopterygii;perciformes;serranidae;mycteroperca;venenosa;Mycteroperca venenosa;mob;day;sol;bottom;23,56;26,34;29,33;100;s6;fusiform;1,325203333;3;truncated;superior;4,5;fc;pelagic;2;137;135;0,0198;2,976;species;56;genus;15;52;native;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;nt;62,16;very high
17;actinopterygii;perciformes;serranidae;epinephelus;morio;Epinephelus morio;mob;day;sol;bottom;23,59;26,38;29,39;125;s6;fusiform;1,185605;2;truncated;superior;3,5;im;pelagic;5;300;295;0,0122;3,035;species;39;genus;20;50;native;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;vu;63,98;medium
3341;actinopterygii;perciformes;serranidae;serraniculus;pumilio;Serraniculus pumilio;sed;day;sol;bottom;23,59;26,64;29,83;7,5;s2;fusiform;NA;1;truncated;superior;3,4;im;pelagic;10;165;155;0,001417552;3,548062049;family;NA;;NA;37;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;11,03;very high
8204;actinopterygii;perciformes;serranidae;mycteroperca;olfax;Mycteroperca olfax;mob;both;sol;bottom;23,64;25,45;27,83;120;s6;fusiform;1,161279;3;truncated;superior;4,5;fc;pelagic;5;100;95;0,0061;3,2;species;56;genus;21;5;native;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;vu;56,43;high
1203;actinopterygii;perciformes;serranidae;diplectrum;formosum;Diplectrum formosum;mob;day;sol;bottom;23,65;26,41;29,38;30;s3;fusiform;1,879315;2;truncated;terminal;4,5;im;pelagic;7;73;66;0,001417552;3,548062049;family;20;species;NA;51;native;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;lc;14,62;very high
1056;actinopterygii;perciformes;serranidae;rypticus;saponaceus;Rypticus saponaceus;sed;both;sol;bottom;23,68;26,06;28,55;35;s4;fusiform;1,22812;2;rounded;superior;4,1;im;pelagic;1;140;139;0,001417552;3,548062049;genus;40;species;NA;71;native;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;lc;34,24;very high
15;actinopterygii;perciformes;serranidae;epinephelus;guttatus;Epinephelus guttatus;mob;day;sol;bottom;23,73;26,6;29,65;76;s5;fusiform;0,976575;1;truncated;superior;3,8;im;pelagic;2;100;98;0,036;2,839;species;39;genus;22;44;native;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;lc;61,18;high
1205;actinopterygii;perciformes;serranidae;hyporthodus;flavolimbatus;Hyporthodus flavolimbatus;mob;day;sol;bottom;23,76;26,52;29,45;115;s6;fusiform;1,242165;2;truncated;superior;3,8;im;pelagic;30;370;340;0,001417552;3,548062049;family;NA;;35;48;native;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;vu;57,76;very high
3322;actinopterygii;perciformes;serranidae;dermatolepis;inermis;Dermatolepis inermis;mob;day;sol;low;23,77;26,47;29,36;91;s6;fusiform;1,307622;2;truncated;superior;4,5;fc;pelagic;3;250;247;0,01701;3;genus;NA;;NA;50;native;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;nt;60,64;very high
3323;actinopterygii;perciformes;serranidae;gonioplectrus;hispanus;Gonioplectrus hispanus;mob;day;sol;bottom;23,84;26,56;29,47;30;s3;fusiform;0,931123;1;truncated;superior;3,8;im;pelagic;35;460;425;0,001417552;3,548062049;family;NA;;NA;47;native;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;lc;31,76;very high
3313;actinopterygii;perciformes;serranidae;anthias;nicholsi;Anthias nicholsi;sed;day;medg;low;23,89;26,67;29,67;25;s3;fusiform;1,94702;1;forked;superior;3,6;im;pelagic;55;400;345;0,001417552;3,548062049;family;29,7;;NA;28;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;28,95;very high
13807;actinopterygii;perciformes;serranidae;serranus;sanctaehelenae;Serranus sanctaehelenae;sed;day;sol;bottom;23,93;26,05;28,15;75;s5;fusiform;1,81277;1;truncated;superior;3,5;im;pelagic;34;110;76;0,01867;2,805;genus;26;genus;NA;7;native;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;lc;26,23;medium
66548;actinopterygii;perciformes;serranidae;hypoplectrus;castroaguirrei;Hypoplectrus castroaguirrei;sed;day;sol;bottom;23,95;27,11;30,25;9,3;s2;compressed;NA;1;truncated;terminal;3,8;im;pelagic;0;3;3;0,001417552;3,548062049;family;24;genus;NA;5;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;en;15,77;not_targeted
6465;actinopterygii;perciformes;serranidae;epinephelus;coioides;Epinephelus coioides;mob;both;sol;bottom;24;26,75;29,34;120;s6;fusiform;1,284177;4;rounded;superior;4;fc;pelagic;0;100;100;0,009897024;3,101785077;species;39;genus;22;196;lessepsian;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;nt;57,51;high
61267;actinopterygii;perciformes;serranidae;liopropoma;aberrans;Liopropoma aberrans;sed;day;sol;bottom;24,01;26,82;29,8;9;s2;fusiform;NA;1;truncated;superior;3,5;im;pelagic;0;190;190;0,001417552;3,548062049;genus;NA;;NA;16;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;21,96;very high
47813;actinopterygii;perciformes;serranidae;hypoplectrus;gemma;Hypoplectrus gemma;sed;day;sol;bottom;24,14;26,93;29,84;13;s2;compressed;NA;1;truncated;terminal;3,8;im;pelagic;3;20;17;0,001417552;3,548062049;family;24;genus;NA;23;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;17,95;very high
7330;actinopterygii;perciformes;serranidae;diplectrum;radiale;Diplectrum radiale;mob;day;sol;bottom;24,21;26,27;28,54;26;s3;fusiform;1,49275;2;truncated;terminal;4,1;im;pelagic;10;80;70;0,001417552;3,548062049;family;20;genus;NA;38;native;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;lc;29,52;very high
12339;actinopterygii;perciformes;serranidae;serranus;flaviventris;Serranus flaviventris;sed;day;sol;bottom;24,21;26,27;28,54;8;s2;fusiform;1,28022;2;truncated;superior;3,3;im;pelagic;2;402;400;0,01867;2,805;genus;26;genus;NA;38;native;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;lc;12,01;medium
3332;actinopterygii;perciformes;serranidae;liopropoma;rubre;Liopropoma rubre;sed;day;sol;bottom;24,27;26,97;29,84;10;s2;fusiform;1,60131;1;truncated;superior;3,4;im;pelagic;3;46;43;0,001417552;3,548062049;genus;NA;;NA;35;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;14,21;very high
1211;actinopterygii;perciformes;serranidae;mycteroperca;interstitialis;Mycteroperca interstitialis;mob;day;sol;bottom;24,27;26,73;29,38;84;s6;fusiform;1,275185;2;truncated;superior;4,5;fc;pelagic;2;150;148;0,0141;3;species;56;genus;45;49;native;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;vu;67,85;high
1209;actinopterygii;perciformes;serranidae;mycteroperca;bonaci;Mycteroperca bonaci;mob;day;sol;bottom;24,31;26,75;29,37;150;s6;fusiform;1,52446;2;truncated;superior;4,3;fc;pelagic;1;100;99;0,0113;3,05;species;45;species;NA;50;native;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;nt;62,99;very high
18;actinopterygii;perciformes;serranidae;epinephelus;striatus;Epinephelus striatus;mob;day;sol;bottom;24,34;27,01;29,84;122;s6;fusiform;1,529635;4;rounded;superior;4,1;im;pelagic;1;255;254;0,00894;3,13;species;45;species;29;36;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;cr;63,42;high
12759;actinopterygii;perciformes;serranidae;hypoplectrus;puella;Hypoplectrus puella;sed;day;sol;bottom;24,34;27,01;29,84;15,2;s3;compressed;1,93985;1;truncated;terminal;3,7;im;pelagic;3;90;87;0,001417552;3,548062049;family;24;species;NA;36;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;21,69;very high
1206;actinopterygii;perciformes;serranidae;hyporthodus;mystacinus;Hyporthodus mystacinus;mob;both;sol;bottom;24,34;26,57;28,77;160;s6;fusiform;0,960523;1;truncated;superior;4,6;fc;pelagic;12;400;388;0,001417552;3,548062049;family;NA;;NA;207;native;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;lc;85,38;very high
9386;actinopterygii;perciformes;serranidae;mycteroperca;acutirostris;Mycteroperca acutirostris;mob;day;sol;bottom;24,34;26,8;29,45;80;s5;fusiform;1,13143;1;truncated;superior;3,4;fc;pelagic;3;40;37;0,0113;3,05;species;56;genus;NA;47;native;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;lc;57,83;high
1215;actinopterygii;perciformes;serranidae;mycteroperca;tigris;Mycteroperca tigris;mob;day;sol;bottom;24,34;26,8;29,45;101;s6;fusiform;1,39914;1;truncated;superior;4,5;fc;pelagic;3;112;109;0,0094;3,12;species;56;genus;NA;47;native;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;dd;64,17;high
3353;actinopterygii;perciformes;serranidae;rypticus;bistrispinus;Rypticus bistrispinus;sed;both;sol;bottom;24,34;26,8;29,45;15;s2;fusiform;0,944125;2;rounded;superior;3,7;im;pelagic;0;100;100;0,001417552;3,548062049;genus;30;genus;NA;47;native;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;lc;21,56;very high
3350;actinopterygii;perciformes;serranidae;serranus;tigrinus;Serranus tigrinus;sed;day;pair;bottom;24,34;27,01;29,84;29;s3;fusiform;1,32812;1;truncated;superior;3,5;im;pelagic;0;40;40;0,01867;2,805;genus;20;species;NA;36;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;36,86;medium
1217;actinopterygii;perciformes;serranidae;paranthias;furcifer;Paranthias furcifer;mob;day;medg;high;24,35;26,77;29,37;30;s3;fusiform;2,55241;2;forked;superior;3,2;pk;pelagic;8;128;120;0,01346976;3,043;genus;39;family;NA;51;native;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;lc;38,14;very high
3355;actinopterygii;perciformes;serranidae;rypticus;subbifrenatus;Rypticus subbifrenatus;sed;both;sol;bottom;24,36;26,78;29,3;18;s3;fusiform;1,31076;1;rounded;superior;3,8;im;pelagic;0;26;26;0,001417552;3,548062049;genus;30;genus;NA;59;native;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;lc;23,86;very high
61269;actinopterygii;perciformes;serranidae;parasphyraenops;atrimanus;Parasphyraenops atrimanus;sed;day;sol;high;24,37;26,45;28,98;8,4;s2;fusiform;NA;1;truncated;superior;3,4;pk;pelagic;25;79;54;0,001417552;3,548062049;family;NA;;NA;7;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;14,62;very high
49432;actinopterygii;perciformes;serranidae;pseudogramma;guineensis;Pseudogramma guineensis;sed;day;sol;bottom;24,47;26,76;28,75;2,3;s1;fusiform;NA;1;rounded;superior;3,2;im;pelagic;18;20;2;0,001417552;3,548062049;family;45;genus;NA;8;native;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;lc;10;very high
3342;actinopterygii;perciformes;serranidae;serranus;annularis;Serranus annularis;sed;day;pair;bottom;24,59;27,09;29,74;9;s2;fusiform;NA;1;truncated;superior;3,4;im;pelagic;4;86;82;0,01867;2,805;genus;26;genus;NA;41;native;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;lc;12,93;medium
3329;actinopterygii;perciformes;serranidae;hypoplectrus;unicolor;Hypoplectrus unicolor;sed;day;sol;bottom;24,62;27,23;29,95;12,7;s2;compressed;0,960154;1;truncated;terminal;4;im;pelagic;7;25;18;0,001417552;3,548062049;family;24;genus;NA;34;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;17,89;very high
3346;actinopterygii;perciformes;serranidae;serranus;notospilus;Serranus notospilus;sed;day;sol;bottom;24,62;27,23;29,95;10;s2;fusiform;NA;1;truncated;terminal;3,4;im;pelagic;7;230;223;0,01867;2,805;genus;26;genus;NA;34;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;14,21;medium
3349;actinopterygii;perciformes;serranidae;serranus;tabacarius;Serranus tabacarius;sed;day;sol;bottom;24,69;27,13;29,72;22;s3;fusiform;1,05863;1;truncated;superior;4,2;fc;pelagic;1;75;74;0,01867;2,805;genus;26;genus;NA;40;native;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;lc;26,82;medium
3343;actinopterygii;perciformes;serranidae;serranus;atrobranchus;Serranus atrobranchus;sed;day;sol;bottom;24,74;27,31;29,99;19;s3;fusiform;1,03866;1;truncated;superior;3,5;im;pelagic;10;275;265;0,01867;2,805;genus;26;genus;NA;33;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;24,47;medium
3318;actinopterygii;perciformes;serranidae;diplectrum;bivittatum;Diplectrum bivittatum;mob;day;sol;bottom;24,85;27,28;29,84;25;s3;fusiform;1,4157;1;forked;terminal;3,7;im;pelagic;2;120;118;0,001417552;3,548062049;family;20;genus;NA;39;native;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;lc;28,95;very high
16535;actinopterygii;perciformes;serranidae;hypoplectrus;nigricans;Hypoplectrus nigricans;sed;day;sol;bottom;24,87;27,33;29,9;15,2;s3;compressed;NA;1;truncated;terminal;4;im;pelagic;3;67;64;0,001417552;3,548062049;family;24;genus;NA;30;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;21,69;very high
56840;actinopterygii;perciformes;serranidae;rypticus;courtenayi;Rypticus courtenayi;sed;night;sol;bottom;24,92;26,37;28,32;19;s3;fusiform;1,27337;1;rounded;superior;3,9;im;pelagic;5;20;15;0,001417552;3,548062049;species;30;genus;NA;1;native;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;vu;30,03;very high
46537;actinopterygii;perciformes;serranidae;serranus;socorroensis;Serranus socorroensis;mob;night;sol;bottom;24,92;26,37;28,32;8;s2;fusiform;NA;1;truncated;superior;3,3;fc;pelagic;5;20;15;0,01867;2,805;species;26;genus;NA;1;native;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;vu;12,01;medium
3331;actinopterygii;perciformes;serranidae;liopropoma;mowbrayi;Liopropoma mowbrayi;sed;day;sol;bottom;24,96;27,21;29,69;9;s2;fusiform;1,03583;1;truncated;superior;3,4;im;pelagic;30;70;40;0,001417552;3,548062049;genus;NA;;NA;26;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;12,93;very high
47862;actinopterygii;perciformes;serranidae;hypoplectrus;aberrans;Hypoplectrus aberrans;sed;day;sol;bottom;25,01;27,4;29,91;13;s2;compressed;1,87535;1;truncated;terminal;3,6;im;pelagic;3;15;12;0,001417552;3,548062049;family;24;genus;NA;32;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;18,38;very high
3352;actinopterygii;perciformes;serranidae;pseudogramma;gregoryi;Pseudogramma gregoryi;sed;day;sol;bottom;25,1;27,28;29,69;7,5;s2;fusiform;NA;1;rounded;superior;3,3;im;pelagic;1;61;60;0,001417552;3,548062049;family;45;genus;NA;28;native;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;lc;11,03;very high
66505;actinopterygii;perciformes;serranidae;rypticus;carpenteri;Rypticus carpenteri;sed;both;sol;bottom;25,1;27,28;29,69;8,6;s2;fusiform;NA;1;rounded;superior;3,6;im;pelagic;0;40;40;0,001417552;3,548062049;genus;30;genus;NA;28;native;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;14,62;not_targeted
57917;actinopterygii;perciformes;serranidae;serranus;luciopercanus;Serranus luciopercanus;sed;day;sol;bottom;25,17;27,43;29,87;12;s2;fusiform;NA;1;truncated;superior;3,5;im;pelagic;60;183;123;0,01867;2,805;genus;26;genus;NA;21;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;21,31;medium
9219;actinopterygii;perciformes;serranidae;epinephelus;cifuentesi;Epinephelus cifuentesi;mob;night;sol;bottom;25,32;26,87;28,64;100;s6;fusiform;1,28137;1;rounded;superior;4;fc;pelagic;40;135;95;0,0343;2,9;genus;39;genus;NA;11;native;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;vu;38,74;very high
55056;actinopterygii;perciformes;serranidae;rypticus;randalli;Rypticus randalli;sed;both;sol;bottom;25,34;27,3;29,46;20;s3;fusiform;0,724199;1;rounded;superior;3,8;im;pelagic;0;50;50;0,001417552;3,548062049;genus;30;genus;NA;39;native;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;lc;26,3;very high
5028;actinopterygii;perciformes;serranidae;serranus;accraensis;Serranus accraensis;sed;day;sol;bottom;25,5;27,55;29,32;20;s3;fusiform;2,0476;1;truncated;superior;3,8;im;pelagic;25;150;125;0,01867;2,805;genus;26;genus;NA;4;native;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;lc;24,79;medium
12347;actinopterygii;perciformes;serranidae;liopropoma;carmabi;Liopropoma carmabi;sed;day;sol;bottom;25,55;27,48;29,59;6;s1;fusiform;1,74229;1;truncated;superior;3,3;im;pelagic;10;70;60;0,001417552;3,548062049;genus;NA;;NA;36;native;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;lc;10;very high
16534;actinopterygii;perciformes;serranidae;hypoplectrus;guttavarius;Hypoplectrus guttavarius;sed;day;sol;bottom;25,63;27,72;29,95;13;s2;compressed;NA;1;truncated;terminal;3,8;im;pelagic;3;30;27;0,001417552;3,548062049;family;24;genus;NA;26;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;18,38;very high
12766;actinopterygii;perciformes;serranidae;hypoplectrus;indigo;Hypoplectrus indigo;sed;day;sol;bottom;25,63;27,72;29,95;14,3;s2;compressed;0,926103;1;truncated;terminal;3,9;im;pelagic;3;45;42;0,001417552;3,548062049;family;24;genus;NA;26;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;20,79;very high
16536;actinopterygii;perciformes;serranidae;rypticus;bornoi;Rypticus bornoi;sed;both;sol;bottom;25,69;27,7;29,86;6,1;s1;fusiform;0,823066;1;rounded;superior;3,5;im;pelagic;0;70;70;0,001417552;3,548062049;genus;30;genus;NA;17;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;11,03;very high
12765;actinopterygii;perciformes;serranidae;hypoplectrus;chlorurus;Hypoplectrus chlorurus;sed;day;sol;bottom;25,7;27,76;29,97;12,7;s2;compressed;1,32136;1;truncated;terminal;3,8;im;pelagic;3;23;20;0,001417552;3,548062049;family;24;genus;NA;27;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;17,89;very high
16533;actinopterygii;perciformes;serranidae;hypoplectrus;gummigutta;Hypoplectrus gummigutta;sed;day;sol;bottom;25,7;27,76;29,97;13,2;s2;compressed;NA;1;truncated;terminal;3,8;im;pelagic;3;45;42;0,001417552;3,548062049;family;24;genus;NA;27;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;19,04;very high
57460;actinopterygii;perciformes;serranidae;hypoplectrus;providencianus;Hypoplectrus providencianus;sed;day;sol;bottom;25,72;27,7;29,84;11;s2;compressed;NA;1;truncated;terminal;3,8;im;pelagic;7;15;8;0,001417552;3,548062049;family;24;genus;NA;18;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;19,48;very high
3351;actinopterygii;perciformes;serranidae;serranus;tortugarum;Serranus tortugarum;sed;day;smallg;low;25,74;27,78;29,96;8;s2;fusiform;1,59554;1;truncated;superior;3,1;pk;pelagic;2;400;398;0,01867;2,805;genus;26;genus;NA;28;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;12,01;medium
66320;actinopterygii;perciformes;serranidae;hypoplectrus;randallorum;Hypoplectrus randallorum;sed;day;sol;bottom;25,95;27,84;29,9;8,1;s2;compressed;NA;1;truncated;terminal;3,7;im;pelagic;3;15;12;0,001417552;3,548062049;family;24;genus;NA;21;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;lc;13,79;not_targeted
66374;actinopterygii;perciformes;serranidae;hypoplectrus;maculiferus;Hypoplectrus maculiferus;sed;day;sol;bottom;25,99;27,75;29,73;10;s2;compressed;NA;1;truncated;terminal;3,8;im;pelagic;3;12;9;0,001417552;3,548062049;family;24;genus;NA;10;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;dd;19,48;not_targeted
3345;actinopterygii;perciformes;serranidae;serranus;chionaraia;Serranus chionaraia;sed;day;sol;bottom;26,03;27,84;29,85;5;s1;fusiform;NA;1;truncated;superior;3,2;im;pelagic;10;100;90;0,01867;2,805;genus;26;genus;NA;25;native;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;lc;10;medium
61260;actinopterygii;perciformes;serranidae;centropristis;rufus;Centropristis rufus;mob;day;sol;bottom;26,4;27,8;29,53;42;s4;fusiform;NA;1;truncated;terminal;3,7;im;pelagic;NA;NA;NA;0,001417552;3,548062049;family;NA;;NA;2;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ne;43,43;very high
1218;actinopterygii;perciformes;serranidae;paralabrax;dewegeri;Paralabrax dewegeri;sed;day;sol;bottom;26,53;27,82;29,37;43;s4;fusiform;1,23771;1;truncated;superior;4;im;pelagic;10;50;40;0,0146;3;genus;27;genus;NA;10;native;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;lc;37,06;very high
1210;actinopterygii;perciformes;serranidae;mycteroperca;cidi;Mycteroperca cidi;mob;day;sol;bottom;26,88;28,35;30,01;114;s6;fusiform;0,9318015;2;truncated;superior;4,4;fc;pelagic;5;160;155;0,0113;3,05;genus;56;genus;NA;14;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;dd;67,9;high
25785;actinopterygii;perciformes;serranidae;choranthias;salmofasciatus;Choranthias salmopunctatus;mob;day;smallg;low;24,82;26,63;28,79;6,1;s1;fusiform;NA;1;forked;terminal;3,3;pk;pelagic;30;35;5;0,001417552;3,548062049;family;NA;;NA;1;native;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;lc;11,03;very high
28112018;actinopterygii;perciformes;serranidae;cratinus;agassizii;Cratinus agassizii;NA;NA;NA;NA;24,71;27,34;29,27;60;s5;elongated;1,55211;1;truncated;superior;4,2;fc;pelagic;1;12;11;;;;NA;;NA;NA;native;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;nt;48,76;very high
61252;actinopterygii;perciformes;serranidae;epinephelus;clippertonensis;Epinephelus clippertonensis;mob;night;sol;bottom;25,07;27,59;29,37;61;s5;fusiform;1,10159;1;rounded;superior;3,9;im;pelagic;1;100;99;0,0343;2,9;genus;39;genus;NA;1;native;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;lc;48,79;very high
17352;actinopterygii;perciformes;serranidae;holanthias;caudalis;Holanthias caudalis;sed;day;medg;low;21,98;24,34;27,32;21,4;s3;fusiform;NA;1;rounded;superior;3,4;pk;pelagic;0;100;100;0,001417552;3,548062049;family;NA;;NA;1;native;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;dd;32,31;very high
66319;actinopterygii;perciformes;serranidae;hypoplectrus;maya;Hypoplectrus maya;sed;day;smallg;bottom;24,3;27,31;30;8,7;s2;compressed;NA;1;truncated;terminal;3,7;im;pelagic;NA;NA;NA;0,001417552;3,548062049;family;24;genus;NA;1;native;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;vu;15,01;not_targeted
66648;actinopterygii;perciformes;serranidae;liopropoma;emanueli;Liopropoma emanueli;sed;day;sol;bottom;21,37;24,7;27,78;12,4;s2;fusiform;NA;1;truncated;superior;3,5;im;pelagic;20;32;12;0,001417552;3,548062049;genus;NA;;NA;NA;native;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;ne;21,85;not_targeted
